unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12345901,JE205997,2021-04-21 04:39:00.000000 UTC,079XX S WHIPPLE ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,true,false,835,8,18,70,04B,1157425.0,1851825.0,2021,2021-05-26 04:54:46.000000 UTC,41.749163967,-87.69870965,"(41.749163967, -87.69870965)"
12557085,JE464669,2021-12-03 11:40:00.000000 UTC,020XX E 71ST ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,true,false,331,3,5,43,24,1190856.0,1858321.0,2021,2021-12-10 03:51:06.000000 UTC,41.766247597,-87.575997062,"(41.766247597, -87.575997062)"
12523630,JE350407,2021-08-25 09:00:00.000000 UTC,081XX W HIGGINS RD,2091,NARCOTICS,FORFEIT PROPERTY,VEHICLE NON-COMMERCIAL,true,false,1614,16,41,10,18,,,2021,2022-12-31 03:45:39.000000 UTC,,,
12566987,JE476699,2021-12-14 12:57:00.000000 UTC,052XX N CICERO AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - YARD (FRONT / BACK),true,false,1621,16,39,12,05,1143404.0,1934461.0,2021,2021-12-21 03:48:26.000000 UTC,41.976200286,-87.748024378,"(41.976200286, -87.748024378)"
12323927,JE179318,2021-03-25 12:00:00.000000 UTC,008XX N MONTICELLO AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,true,false,1112,11,27,23,15,1151900.0,1905314.0,2021,2021-04-01 05:04:48.000000 UTC,41.896055042,-87.717550859,"(41.896055042, -87.717550859)"
12288957,JE136407,2021-02-08 09:22:00.000000 UTC,038XX W CHICAGO AVE,2026,NARCOTICS,POSSESS - PCP,STREET,true,false,1112,11,37,23,18,1150495.0,1905065.0,2021,2021-02-15 03:50:56.000000 UTC,41.895399316,-87.722717682,"(41.895399316, -87.722717682)"
12410748,JE285962,2021-07-01 11:11:00.000000 UTC,011XX N LAWNDALE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1112,11,27,23,24,1151501.0,1907375.0,2021,2021-07-08 04:48:53.000000 UTC,41.901718478,-87.718962106,"(41.901718478, -87.718962106)"
12330835,JE187859,2021-04-03 01:33:00.000000 UTC,040XX N LAVERGNE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,true,false,1624,16,45,15,07,1142307.0,1926296.0,2021,2021-04-10 05:05:58.000000 UTC,41.95381534,-87.752262162,"(41.95381534, -87.752262162)"
12286994,JE133791,2021-02-05 09:01:00.000000 UTC,0000X S KILBOURN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,true,false,1113,11,28,26,16,1146395.0,1899534.0,2021,2021-02-12 03:49:04.000000 UTC,41.880300708,-87.737917086,"(41.880300708, -87.737917086)"
12511074,JE408390,2021-10-13 01:48:00.000000 UTC,039XX W MADISON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,true,false,1122,11,28,26,18,1150115.0,1899722.0,2021,2021-10-20 04:52:00.000000 UTC,41.880744967,-87.724252629,"(41.880744967, -87.724252629)"
12469623,JE357756,2021-09-01 11:37:00.000000 UTC,017XX W 79TH ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",STREET,true,false,611,6,17,71,08A,1166302.0,1852315.0,2021,2021-09-08 04:48:45.000000 UTC,41.750324322,-87.666166809,"(41.750324322, -87.666166809)"
12398517,JE271005,2021-06-18 06:59:00.000000 UTC,032XX W WASHINGTON BLVD,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,true,false,1123,11,28,27,26,1154856.0,1900500.0,2021,2021-06-25 05:13:38.000000 UTC,41.882786228,-87.706823115,"(41.882786228, -87.706823115)"
12439382,JE321059,2021-07-31 12:54:00.000000 UTC,013XX W 76TH ST,2010,NARCOTICS,MANUFACTURE / DELIVER - AMPHETAMINES,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,612,6,17,71,18,1168638.0,1854370.0,2021,2021-08-07 04:57:08.000000 UTC,41.755913495,-87.657547483,"(41.755913495, -87.657547483)"
12554990,JE462040,2021-12-01 06:00:00.000000 UTC,070XX N CALIFORNIA AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,2411,24,50,2,03,1156438.0,1946451.0,2021,2022-01-22 03:45:40.000000 UTC,42.00884699,-87.699766709,"(42.00884699, -87.699766709)"
12299822,JE150427,2021-02-23 09:31:00.000000 UTC,006XX S PULASKI RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1132,11,24,26,24,1149822.0,1896846.0,2021,2021-03-02 03:50:05.000000 UTC,41.8728586,-87.725403311,"(41.8728586, -87.725403311)"
12542288,JE445612,2021-11-15 03:00:00.000000 UTC,076XX S PARNELL AVE,0261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,true,false,621,6,17,69,02,1173865.0,1854471.0,2021,2023-06-04 04:45:33.000000 UTC,41.756076384,-87.638388769,"(41.756076384, -87.638388769)"
12316926,JE170958,2021-03-16 07:43:00.000000 UTC,078XX S SANGAMON ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,true,false,621,6,17,71,15,1171335.0,1852840.0,2021,2021-03-23 05:03:34.000000 UTC,41.751656416,-87.647708283,"(41.751656416, -87.647708283)"
12413282,JE289099,2021-07-03 09:49:00.000000 UTC,078XX S HALSTED ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,true,false,621,6,17,71,24,1172325.0,1852947.0,2021,2021-07-10 05:05:33.000000 UTC,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
12513263,JE411136,2021-10-15 07:02:00.000000 UTC,002XX W 87TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,622,6,21,44,24,1176436.0,1847222.0,2021,2021-10-22 04:48:30.000000 UTC,41.736126864,-87.629184056,"(41.736126864, -87.629184056)"
12395726,JE267466,2021-06-15 09:01:00.000000 UTC,007XX S KEDZIE AVE,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,SIDEWALK,true,false,1134,11,24,27,04A,1155154.0,1896404.0,2021,2021-06-22 04:58:14.000000 UTC,41.87154041,-87.705838807,"(41.87154041, -87.705838807)"
12289798,JE137470,2021-02-09 11:03:00.000000 UTC,080XX S DR MARTIN LUTHER KING JR DR,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,623,6,6,44,24,1180299.0,1851687.0,2021,2021-02-19 03:45:56.000000 UTC,41.748291739,-87.614894922,"(41.748291739, -87.614894922)"
12317469,JE171431,2021-03-17 12:29:00.000000 UTC,0000X E WASHINGTON ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,BANK,true,false,112,1,42,32,03,1176641.0,1900827.0,2021,2021-03-26 04:58:11.000000 UTC,41.883219258,-87.626818503,"(41.883219258, -87.626818503)"
12545828,JE451082,2021-11-20 02:36:00.000000 UTC,0000X N STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,true,false,112,1,42,32,14,1176358.0,1900717.0,2021,2021-11-27 03:49:46.000000 UTC,41.8829238,-87.627861004,"(41.8829238, -87.627861004)"
12547375,JE452838,2021-11-21 05:19:00.000000 UTC,005XX E 80TH ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",STREET,true,false,624,6,6,44,08A,1181541.0,1852090.0,2021,2021-11-28 03:48:38.000000 UTC,41.749369068,-87.610331446,"(41.749369068, -87.610331446)"
12452266,JE336719,2021-08-14 12:45:00.000000 UTC,078XX S DREXEL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,624,6,8,69,05,1183589.0,1853301.0,2021,2021-08-21 04:56:32.000000 UTC,41.752644709,-87.602789155,"(41.752644709, -87.602789155)"
12291298,JE139348,2021-02-11 11:45:00.000000 UTC,003XX S STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA STATION,true,false,113,1,4,32,03,1176426.0,1898874.0,2021,2021-02-22 03:47:02.000000 UTC,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
12356296,JE218902,2021-05-03 11:11:00.000000 UTC,006XX S LAKE SHORE DR SB,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,true,false,114,1,42,32,18,1179251.0,1897568.0,2021,2021-05-10 04:53:33.000000 UTC,41.87421703,-87.61733439,"(41.87421703, -87.61733439)"
12451909,JE336347,2021-08-13 04:47:00.000000 UTC,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1651,16,41,76,15,1100317.0,1935229.0,2021,2021-08-20 04:53:16.000000 UTC,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
12260143,JE101919,2021-01-03 07:45:00.000000 UTC,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1652,16,41,76,26,1100726.0,1934289.0,2021,2021-01-16 03:49:23.000000 UTC,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
12517450,JE416159,2021-10-20 10:40:00.000000 UTC,0000X W TERMINAL ST,4860,OTHER OFFENSE,BOARD PLANE WITH WEAPON,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,true,false,1653,16,41,76,26,1101811.0,1934419.0,2021,2021-10-27 04:49:16.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12354234,JE216455,2021-05-01 09:20:00.000000 UTC,085XX S DREXEL AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,632,6,8,44,24,1183718.0,1848450.0,2021,2021-05-08 04:51:07.000000 UTC,41.739330042,-87.60246742,"(41.739330042, -87.60246742)"
12496803,JE390969,2021-09-28 08:40:00.000000 UTC,004XX W JACKSON BLVD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,true,false,121,1,42,28,04B,1173420.0,1898919.0,2021,2021-10-27 04:47:18.000000 UTC,41.878055742,-87.638702799,"(41.878055742, -87.638702799)"
12363167,JE227295,2021-05-12 12:30:00.000000 UTC,001XX N LA SALLE ST,031A,ROBBERY,ARMED - HANDGUN,DRUG STORE,true,false,122,1,42,32,03,1175111.0,1901119.0,2021,2021-05-19 06:08:48.000000 UTC,41.88405495,-87.632427936,"(41.88405495, -87.632427936)"
12541886,JE446455,2021-11-15 06:50:00.000000 UTC,0000X W 95TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,true,false,634,6,21,49,26,1177762.0,1841949.0,2021,2021-11-22 03:48:58.000000 UTC,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
12336918,JE195514,2021-04-10 03:15:00.000000 UTC,005XX S LA SALLE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,true,false,123,1,4,32,03,1175330.0,1897939.0,2021,2021-04-17 05:31:27.000000 UTC,41.875323928,-87.631719215,"(41.875323928, -87.631719215)"
12434848,JE315480,2021-07-26 11:15:00.000000 UTC,034XX N LINCOLN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,true,false,1922,19,47,6,03,1164135.0,1923103.0,2021,2021-08-30 04:50:36.000000 UTC,41.94461943,-87.672110431,"(41.94461943, -87.672110431)"
12272214,JE115943,2021-01-18 01:04:00.000000 UTC,014XX S WABASH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,131,1,3,33,26,1176997.0,1893488.0,2021,2021-01-25 03:48:31.000000 UTC,41.863072556,-87.625733427,"(41.863072556, -87.625733427)"
12483692,JE375077,2021-09-15 08:13:00.000000 UTC,017XX W FULLERTON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,DEPARTMENT STORE,true,false,1931,19,32,7,11,1164222.0,1915991.0,2021,2021-09-22 04:54:46.000000 UTC,41.92510186,-87.671992307,"(41.92510186, -87.671992307)"
12563927,JE473059,2021-12-10 06:05:00.000000 UTC,027XX N RACINE AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,true,false,1932,19,43,7,24,1167829.0,1918338.0,2021,2021-12-17 03:50:01.000000 UTC,41.931465047,-87.658670728,"(41.931465047, -87.658670728)"
12532884,JE435445,2021-11-05 10:43:00.000000 UTC,032XX W NORTH AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,true,false,1421,14,26,23,11,1154645.0,1910456.0,2021,2021-11-12 03:53:14.000000 UTC,41.910110651,-87.707331169,"(41.910110651, -87.707331169)"
12517037,JE415804,2021-10-20 12:15:00.000000 UTC,014XX W BELMONT AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,true,true,1933,19,32,6,20,1166192.0,1921345.0,2021,2021-10-27 04:49:16.000000 UTC,41.939751601,-87.664600196,"(41.939751601, -87.664600196)"
12478423,JE368580,2021-09-10 02:30:00.000000 UTC,034XX W NORTH AVE,0580,STALKING,SIMPLE,CURRENCY EXCHANGE,true,true,1422,14,26,23,08A,1153310.0,1910424.0,2021,2021-09-17 04:48:01.000000 UTC,41.910049472,-87.712236304,"(41.910049472, -87.712236304)"
12503370,JE398983,2021-10-05 01:48:00.000000 UTC,028XX W NORTH AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1423,14,26,24,24,1157308.0,1910513.0,2021,2021-10-12 04:53:03.000000 UTC,41.910213315,-87.697546787,"(41.910213315, -87.697546787)"
12327276,JE183389,2021-03-29 04:15:00.000000 UTC,028XX W NORTH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,1423,14,26,24,26,1157069.0,1910508.0,2021,2021-04-05 05:04:35.000000 UTC,41.910204452,-87.698424917,"(41.910204452, -87.698424917)"
12557124,JE450588,2021-11-19 03:20:00.000000 UTC,005XX W DEMING PL,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,true,true,1935,19,43,7,04B,1172081.0,1917214.0,2021,2021-12-07 03:46:05.000000 UTC,41.928287867,-87.643078736,"(41.928287867, -87.643078736)"
12430089,JE309130,2021-07-08 09:00:00.000000 UTC,005XX W 31ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,true,false,915,9,11,60,11,1172986.0,1884361.0,2021,2021-09-14 04:46:28.000000 UTC,41.838117121,-87.640727522,"(41.838117121, -87.640727522)"
12546515,JE451514,2021-11-19 08:15:00.000000 UTC,018XX N WOLCOTT AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,true,false,1434,14,32,22,02,1163396.0,1912301.0,2021,2023-07-05 04:45:39.000000 UTC,41.9149937,-87.675131473,"(41.9149937, -87.675131473)"
12438873,JE320455,2021-07-30 11:14:00.000000 UTC,079XX S STONY ISLAND AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,411,4,8,45,10,1188223.0,1852840.0,2021,2021-08-06 05:02:20.000000 UTC,41.751270452,-87.585822373,"(41.751270452, -87.585822373)"
12295641,JE145056,2021-02-18 02:52:00.000000 UTC,016XX W 47TH ST,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",DRUG STORE,true,false,924,9,15,61,04B,1166298.0,1873549.0,2021,2021-03-16 04:50:22.000000 UTC,41.80859321,-87.665577234,"(41.80859321, -87.665577234)"
12272984,JE116785,2021-01-19 03:50:00.000000 UTC,017XX E 92ND ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,413,4,8,48,03,1189315.0,1844315.0,2021,2021-05-06 04:48:14.000000 UTC,41.727850923,-87.582093496,"(41.727850923, -87.582093496)"
12569378,JE479558,2021-12-16 12:25:00.000000 UTC,017XX W 99TH ST,1536,PUBLIC INDECENCY,LICENSED PREMISE,COMMERCIAL / BUSINESS OFFICE,true,false,2213,22,19,72,17,1166241.0,1839039.0,2021,2021-12-23 03:47:51.000000 UTC,41.713894276,-87.6667671,"(41.713894276, -87.6667671)"
12314435,JE167991,2021-03-13 02:57:00.000000 UTC,097XX S LOOMIS ST,2020,NARCOTICS,POSSESS - AMPHETAMINES,STREET,true,false,2213,22,21,73,18,1168736.0,1840338.0,2021,2021-03-20 04:52:03.000000 UTC,41.717405564,-87.6575921,"(41.717405564, -87.6575921)"
12310798,JE163463,2021-03-09 06:12:00.000000 UTC,081XX S HOUSTON AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,true,false,422,4,7,46,04B,1197900.0,1851681.0,2021,2021-04-14 05:49:39.000000 UTC,41.747853891,-87.550400309,"(41.747853891, -87.550400309)"
12479450,JE369863,2021-09-11 04:27:00.000000 UTC,053XX S BISHOP ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,true,false,934,9,20,61,11,1167572.0,1869378.0,2021,2021-09-18 04:51:59.000000 UTC,41.797120254,-87.661024145,"(41.797120254, -87.661024145)"
12476761,JE366597,2021-09-08 08:36:00.000000 UTC,029XX E 87TH ST,2013,NARCOTICS,MANUFACTURE / DELIVER - HEROIN (TAN / BROWN TAR),STREET,true,false,423,4,10,46,18,1197447.0,1847856.0,2021,2021-09-15 04:53:03.000000 UTC,41.737369099,-87.552187434,"(41.737369099, -87.552187434)"
12473888,JE363166,2021-09-06 03:11:00.000000 UTC,099XX S CALHOUN AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,true,false,431,4,7,51,08B,1194793.0,1839567.0,2021,2021-09-16 04:44:39.000000 UTC,41.714689025,-87.562182789,"(41.714689025, -87.562182789)"
12545729,JE450941,2021-11-19 09:30:00.000000 UTC,041XX W FOSTER AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,true,false,1712,17,39,13,11,1147836.0,1934235.0,2021,2021-11-26 03:47:53.000000 UTC,41.975495873,-87.73173183,"(41.975495873, -87.73173183)"
12436857,JE317839,2021-07-28 08:42:00.000000 UTC,042XX N KILDARE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,DRIVEWAY - RESIDENTIAL,true,false,1722,17,39,16,04B,1146834.0,1927887.0,2021,2021-11-01 04:46:26.000000 UTC,41.958095738,-87.73557944,"(41.958095738, -87.73557944)"
12493584,JE387189,2021-09-25 03:09:00.000000 UTC,046XX N PULASKI RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1722,17,39,14,24,1148896.0,1930366.0,2021,2021-10-02 04:47:29.000000 UTC,41.964858577,-87.727934338,"(41.964858577, -87.727934338)"
12352688,JE214471,2021-04-29 10:05:00.000000 UTC,012XX W 115TH ST,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,true,false,2234,22,34,75,15,1170256.0,1828521.0,2021,2021-05-06 04:50:35.000000 UTC,41.684944985,-87.652367189,"(41.684944985, -87.652367189)"
12303429,JE154772,2021-02-28 06:13:00.000000 UTC,004XX W 63RD ST,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,true,false,711,7,20,68,17,1174237.0,1863149.0,2021,2021-03-07 03:52:28.000000 UTC,41.779881572,-87.636767916,"(41.779881572, -87.636767916)"
12391905,JE262641,2021-06-11 08:41:00.000000 UTC,0000X N HOYNE AVE,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,STREET,true,false,1223,12,27,28,15,1162410.0,1900219.0,2021,2021-06-18 04:49:43.000000 UTC,41.881860461,-87.67909241,"(41.881860461, -87.67909241)"
12331815,JE189231,2021-04-03 10:45:00.000000 UTC,001XX N GREEN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,true,false,1224,12,27,28,11,1170716.0,1900841.0,2021,2021-04-28 04:51:49.000000 UTC,41.883389467,-87.648574865,"(41.883389467, -87.648574865)"
12454908,JE339987,2021-08-17 12:08:00.000000 UTC,059XX S LAFLIN ST,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),true,false,713,7,16,67,26,1167351.0,1865335.0,2021,2021-08-24 04:47:26.000000 UTC,41.786030519,-87.661950363,"(41.786030519, -87.661950363)"
12420028,JE297310,2021-07-10 09:09:00.000000 UTC,015XX W 63RD ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,true,false,713,7,16,67,15,1167205.0,1862953.0,2021,2021-07-20 05:05:49.000000 UTC,41.779497143,-87.662553802,"(41.779497143, -87.662553802)"
12355247,JE217577,2021-05-02 08:06:00.000000 UTC,015XX W 61ST ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,true,false,713,7,16,67,24,1166938.0,1864272.0,2021,2021-05-09 04:55:50.000000 UTC,41.783122356,-87.663494988,"(41.783122356, -87.663494988)"
12370098,JE235761,2021-05-19 08:20:00.000000 UTC,013XX S WESTERN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,true,false,1233,12,28,28,14,1160582.0,1893895.0,2021,2021-05-26 04:57:08.000000 UTC,41.864544858,-87.685979928,"(41.864544858, -87.685979928)"
12332202,JE189700,2021-04-04 11:10:00.000000 UTC,012XX S DAMEN AVE,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,true,false,1233,12,28,28,18,1163232.0,1894518.0,2021,2021-04-11 05:07:26.000000 UTC,41.866199181,-87.676234305,"(41.866199181, -87.676234305)"
12258912,JE100358,2021-01-01 05:39:00.000000 UTC,016XX W CERMAK RD,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,STREET,true,false,1234,12,25,31,15,1165877.0,1889479.0,2021,2021-01-16 03:49:23.000000 UTC,41.852315746,-87.666667947,"(41.852315746, -87.666667947)"
12532289,JE157558,2021-03-03 07:30:00.000000 UTC,055XX W GRAND AVE,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,JAIL / LOCK-UP FACILITY,true,false,2515,25,37,19,18,,,2021,2022-02-19 03:46:54.000000 UTC,,,
12322435,JE177576,2021-03-23 04:06:00.000000 UTC,046XX S PRAIRIE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,true,false,215,2,3,38,04B,1178827.0,1874086.0,2021,2021-03-30 04:51:43.000000 UTC,41.809790461,-87.619607555,"(41.809790461, -87.619607555)"
12457683,JE343177,2021-08-19 10:44:00.000000 UTC,027XX N CICERO AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,true,false,2521,25,31,19,15,1143931.0,1917470.0,2021,2021-08-26 04:46:54.000000 UTC,41.929565614,-87.746514201,"(41.929565614, -87.746514201)"
12528136,JE429554,2021-10-31 11:15:00.000000 UTC,069XX S ASHLAND AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,true,false,735,7,17,67,05,1166878.0,1858728.0,2021,2021-11-07 03:51:29.000000 UTC,41.767910191,-87.663873198,"(41.767910191, -87.663873198)"
12432027,JE311833,2021-07-23 09:00:00.000000 UTC,051XX S WENTWORTH AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,true,false,225,2,3,37,14,1175826.0,1871120.0,2021,2021-10-21 04:48:08.000000 UTC,41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
12266093,JE108812,2021-01-10 11:50:00.000000 UTC,002XX E 51ST ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,true,true,231,2,3,40,08B,1178646.0,1871259.0,2021,2021-01-19 03:51:19.000000 UTC,41.802037046,-87.620357445,"(41.802037046, -87.620357445)"
12540980,JE445310,2021-11-14 07:57:00.000000 UTC,056XX W AUGUSTA BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1511,15,29,25,03,1138402.0,1906103.0,2021,2021-11-28 03:46:31.000000 UTC,41.898475298,-87.767107772,"(41.898475298, -87.767107772)"
12405520,JE279628,2021-06-25 10:13:00.000000 UTC,011XX W BRYN MAWR AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,true,false,2023,20,48,77,08A,1167680.0,1937354.0,2021,2021-07-02 04:53:49.000000 UTC,41.983648893,-87.658668109,"(41.983648893, -87.658668109)"
12468827,JE356861,2021-08-31 01:00:00.000000 UTC,059XX W ROOSEVELT RD,0320,ROBBERY,STRONG ARM - NO WEAPON,GROCERY FOOD STORE,true,false,1513,15,29,25,03,1137001.0,1894071.0,2021,2023-01-05 03:51:05.000000 UTC,41.865483146,-87.772542415,"(41.865483146, -87.772542415)"
12464884,JE352239,2021-05-30 09:00:00.000000 UTC,048XX N WINTHROP AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,2033,20,46,3,26,1167994.0,1932485.0,2021,2021-09-23 04:45:39.000000 UTC,41.970281428,-87.657654526,"(41.970281428, -87.657654526)"
12465084,JE352441,2021-08-27 09:05:00.000000 UTC,013XX S INDEPENDENCE BLVD,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,true,false,1011,10,24,29,24,1151306.0,1893563.0,2021,2021-09-03 04:48:51.000000 UTC,41.863820703,-87.720040928,"(41.863820703, -87.720040928)"
12471518,JE360256,2021-09-03 12:57:00.000000 UTC,040XX W CERMAK RD,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,APARTMENT,true,false,1012,10,24,29,24,1149746.0,1889073.0,2021,2021-09-10 04:48:20.000000 UTC,41.851530034,-87.725884266,"(41.851530034, -87.725884266)"
12525916,JE426521,2021-10-29 11:16:00.000000 UTC,023XX S AVERS AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,true,true,1013,10,22,30,02,1151078.0,1888117.0,2021,2022-05-13 04:45:35.000000 UTC,41.848880692,-87.72102048,"(41.848880692, -87.72102048)"
12482610,JE373620,2021-09-14 05:12:00.000000 UTC,018XX S RIDGEWAY AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),true,false,1014,10,24,29,15,1151662.0,1890682.0,2021,2021-09-21 04:49:15.000000 UTC,41.855907915,-87.718809759,"(41.855907915, -87.718809759)"
12405534,JE279537,2021-06-25 08:37:00.000000 UTC,002XX S CICERO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,true,false,1533,15,28,25,04B,1144417.0,1898785.0,2021,2021-09-06 04:45:32.000000 UTC,41.878282788,-87.745199019,"(41.878282788, -87.745199019)"
